,Name,Cat,Dog,Intact Female,Intact Male,Neutered Male,Spayed Female,OutcomeType_label
8322,1,0,1,0,0,0,1,0
8323,1,0,1,0,0,1,0,3
8324,0,1,0,0,1,0,0,4
8325,1,1,0,0,0,1,0,0
8326,0,0,1,0,0,0,1,0
8327,0,1,0,1,0,0,0,4
8328,1,1,0,0,0,1,0,4
8329,1,1,0,0,0,0,1,0
8330,1,0,1,0,0,1,0,3
8331,0,1,0,1,0,0,0,2
8332,0,1,0,0,0,0,0,4
8333,0,1,0,0,0,0,0,4
8334,0,1,0,1,0,0,0,4
8335,0,0,1,1,0,0,0,2
8336,0,0,1,0,0,1,0,0
8337,1,0,1,0,0,0,1,4
8338,0,1,0,0,0,0,0,4
8339,1,1,0,0,0,0,1,0
8340,1,0,1,0,0,1,0,0
8341,1,0,1,0,0,0,1,2
8342,1,0,1,0,0,0,1,4
8343,1,1,0,0,0,1,0,4
8344,1,1,0,0,0,1,0,0
8345,0,1,0,0,1,0,0,4
8346,0,1,0,0,1,0,0,4
8347,1,1,0,0,0,1,0,0
8348,1,0,1,0,0,0,1,4
8349,1,0,1,0,1,0,0,4
8350,0,1,0,1,0,0,0,4
8351,0,1,0,0,0,0,1,4
8352,1,0,1,0,0,0,1,3
8353,0,1,0,1,0,0,0,4
8354,1,0,1,0,0,1,0,4
8355,1,0,1,0,0,0,1,0
8356,1,0,1,0,0,1,0,0
8357,1,0,1,0,1,0,0,3
8358,1,0,1,0,0,1,0,3
8359,1,1,0,0,0,1,0,4
8360,0,1,0,0,1,0,0,4
8361,0,0,1,0,0,1,0,0
8362,1,0,1,0,0,1,0,3
8363,1,0,1,0,1,0,0,3
8364,1,0,1,1,0,0,0,4
8365,0,0,1,0,0,0,1,0
8366,1,1,0,0,0,1,0,0
8367,1,0,1,0,0,1,0,0
8368,0,0,1,1,0,0,0,3
8369,1,0,1,0,0,1,0,3
8370,1,1,0,0,0,1,0,0
8371,1,1,0,0,0,1,0,0
8372,1,0,1,0,0,1,0,4
8373,0,1,0,0,1,0,0,4
8374,1,1,0,0,0,1,0,0
8375,1,0,1,0,0,1,0,4
8376,1,0,1,0,0,1,0,3
8377,1,0,1,0,0,0,1,0
8378,1,0,1,1,0,0,0,3
8379,1,1,0,0,0,0,1,4
8380,1,1,0,0,0,1,0,0
8381,1,1,0,0,0,0,1,0
8382,1,0,1,0,1,0,0,3
8383,1,0,1,0,0,1,0,0
8384,1,0,1,0,1,0,0,3
8385,1,0,1,0,0,1,0,3
8386,1,0,1,0,0,0,1,0
8387,1,1,0,0,1,0,0,4
8388,1,0,1,1,0,0,0,4
8389,0,0,1,0,1,0,0,4
8390,1,1,0,0,1,0,0,4
8391,1,1,0,0,0,1,0,0
8392,1,1,0,1,0,0,0,4
8393,0,1,0,0,0,0,0,4
8394,0,0,1,0,1,0,0,4
8395,0,1,0,0,0,0,1,4
8396,1,1,0,0,0,0,1,4
8397,0,1,0,0,0,0,0,4
8398,1,1,0,1,0,0,0,0
8399,1,0,1,1,0,0,0,3
8400,1,1,0,0,0,0,1,0
8401,1,0,1,0,0,1,0,0
8402,0,0,1,0,0,0,1,4
8403,1,0,1,0,0,0,1,0
8404,1,0,1,0,0,0,1,0
8405,1,0,1,0,1,0,0,3
8406,0,1,0,0,0,0,1,4
8407,1,0,1,0,0,0,1,0
8408,1,1,0,0,0,0,1,4
8409,0,1,0,0,1,0,0,4
8410,0,0,1,0,0,0,1,4
8411,0,1,0,0,0,0,1,0
8412,1,0,1,0,0,0,1,3
8413,0,1,0,1,0,0,0,4
8414,0,1,0,0,1,0,0,4
8415,1,1,0,0,0,1,0,0
8416,0,1,0,0,1,0,0,2
8417,0,0,1,0,1,0,0,4
8418,1,0,1,0,0,1,0,2
8419,0,0,1,0,0,1,0,0
8420,0,1,0,0,1,0,0,4
8421,1,0,1,0,0,1,0,3
8422,1,1,0,0,0,1,0,0
8423,1,0,1,0,1,0,0,3
8424,0,1,0,0,1,0,0,2
8425,1,1,0,0,0,0,1,0
8426,0,1,0,0,1,0,0,4
8427,1,1,0,0,0,0,1,0
8428,0,1,0,0,1,0,0,4
8429,1,1,0,0,0,1,0,0
8430,0,1,0,1,0,0,0,2
8431,0,1,0,1,0,0,0,4
8432,1,1,0,0,0,1,0,0
8433,1,0,1,0,0,1,0,3
8434,0,0,1,1,0,0,0,2
8435,1,0,1,0,0,0,1,0
8436,1,1,0,0,0,0,1,4
8437,1,0,1,0,1,0,0,3
8438,1,1,0,0,0,0,1,0
8439,0,1,0,0,0,1,0,0
8440,0,0,1,0,0,1,0,0
8441,0,1,0,0,1,0,0,1
8442,0,1,0,1,0,0,0,4
8443,1,1,0,0,0,0,1,0
8444,1,0,1,0,0,0,1,0
8445,1,0,1,1,0,0,0,3
8446,1,1,0,0,0,0,1,4
8447,1,0,1,0,0,1,0,4
8448,1,1,0,0,0,1,0,0
8449,1,0,1,0,0,1,0,0
8450,1,0,1,0,0,0,1,0
8451,0,1,0,0,1,0,0,4
8452,1,0,1,0,1,0,0,3
8453,1,0,1,0,0,1,0,3
8454,1,0,1,0,0,1,0,0
8455,0,1,0,0,0,0,1,0
8456,1,0,1,0,0,0,1,0
8457,1,1,0,0,0,0,1,0
8458,1,0,1,0,0,0,1,4
8459,1,0,1,0,0,0,1,0
8460,1,0,1,0,0,1,0,4
8461,1,1,0,0,0,0,1,2
8462,1,0,1,0,1,0,0,4
8463,1,0,1,0,0,0,1,3
8464,0,1,0,1,0,0,0,4
8465,1,0,1,0,0,1,0,3
8466,0,1,0,0,1,0,0,2
8467,1,0,1,0,0,1,0,0
8468,1,0,1,0,0,0,1,0
8469,0,0,1,0,1,0,0,4
8470,1,0,1,0,0,1,0,3
8471,1,1,0,0,0,1,0,0
8472,0,0,1,0,0,1,0,3
8473,0,1,0,1,0,0,0,4
8474,0,0,1,0,0,0,1,0
8475,0,1,0,1,0,0,0,4
8476,1,0,1,0,0,0,1,4
8477,1,0,1,0,0,1,0,0
8478,1,0,1,0,0,0,1,3
8479,1,1,0,0,0,1,0,0
8480,1,0,1,0,0,1,0,0
8481,1,0,1,0,0,0,1,3
8482,1,0,1,0,0,1,0,0
8483,1,0,1,0,0,1,0,0
8484,1,0,1,0,0,1,0,4
8485,1,0,1,0,0,0,0,4
8486,0,1,0,1,0,0,0,4
8487,1,1,0,0,0,1,0,2
8488,0,1,0,1,0,0,0,2
8489,0,1,0,1,0,0,0,4
8490,1,1,0,0,0,1,0,0
8491,1,0,1,0,0,0,1,3
8492,0,1,0,1,0,0,0,4
8493,1,0,1,0,0,1,0,0
8494,1,0,1,0,0,1,0,0
8495,1,1,0,0,0,1,0,0
8496,0,1,0,0,0,0,0,4
8497,1,1,0,0,0,1,0,0
8498,1,0,1,0,0,0,1,0
8499,1,0,1,0,0,1,0,0
8500,1,0,1,0,0,0,1,2
8501,1,0,1,0,0,1,0,0
8502,0,1,0,0,1,0,0,4
8503,1,0,1,0,0,1,0,4
8504,1,0,1,0,0,0,1,0
8505,1,0,1,0,0,1,0,0
8506,1,0,1,1,0,0,0,3
8507,0,1,0,1,0,0,0,4
8508,1,1,0,0,0,0,1,4
8509,1,0,1,0,0,0,1,0
8510,1,0,1,0,0,0,1,3
8511,0,1,0,0,0,0,0,4
8512,0,0,1,0,0,0,1,4
8513,1,0,1,0,0,1,0,0
8514,1,1,0,0,0,1,0,0
8515,0,1,0,0,0,1,0,0
8516,1,0,1,0,0,0,1,0
8517,1,1,0,0,0,1,0,4
8518,0,1,0,0,1,0,0,4
8519,1,1,0,0,0,0,1,0
8520,1,0,1,0,0,0,1,3
8521,0,0,1,1,0,0,0,4
8522,1,1,0,0,0,1,0,0
8523,0,1,0,0,0,0,1,0
8524,1,0,1,0,0,1,0,0
8525,1,0,1,0,1,0,0,4
8526,1,0,1,0,0,0,1,0
8527,1,0,1,0,0,0,1,3
8528,0,1,0,0,0,0,0,4
8529,1,0,1,0,0,0,1,0
8530,1,0,1,0,0,1,0,4
8531,1,0,1,0,0,1,0,2
8532,1,1,0,0,1,0,0,4
8533,1,0,1,0,0,1,0,3
8534,0,1,0,0,1,0,0,4
8535,0,1,0,0,0,1,0,0
8536,1,0,1,0,0,0,1,3
8537,1,1,0,0,0,0,1,0
8538,1,1,0,0,1,0,0,4
8539,1,0,1,0,0,1,0,0
8540,1,1,0,0,0,1,0,0
8541,0,1,0,0,0,1,0,4
8542,1,0,1,0,0,0,1,4
8543,1,0,1,0,1,0,0,2
8544,1,0,1,0,1,0,0,4
8545,1,0,1,0,0,0,1,3
8546,1,0,1,0,0,0,1,3
8547,1,0,1,0,0,1,0,3
8548,1,1,0,0,1,0,0,4
8549,0,0,1,0,0,1,0,4
8550,1,1,0,0,0,0,1,4
8551,1,0,1,0,0,1,0,4
8552,1,0,1,0,0,0,1,3
8553,0,1,0,0,1,0,0,4
8554,1,0,1,0,0,0,1,0
8555,0,0,1,1,0,0,0,4
8556,1,1,0,0,0,1,0,0
8557,0,1,0,0,1,0,0,4
8558,0,1,0,1,0,0,0,2
8559,1,0,1,0,0,0,1,0
8560,0,1,0,0,0,1,0,4
8561,1,1,0,0,0,0,1,3
8562,1,0,1,0,0,1,0,4
8563,1,0,1,0,0,1,0,0
8564,1,0,1,0,0,0,1,4
8565,1,0,1,0,0,1,0,0
8566,1,0,1,0,0,1,0,0
8567,1,1,0,0,0,1,0,0
8568,1,0,1,0,0,1,0,0
8569,1,1,0,0,0,0,1,4
8570,0,1,0,0,1,0,0,1
8571,1,0,1,0,0,1,0,0
8572,1,1,0,0,0,1,0,0
8573,1,0,1,0,0,0,1,0
8574,1,0,1,0,0,0,1,0
8575,0,1,0,0,0,1,0,4
8576,1,0,1,1,0,0,0,0
8577,1,1,0,0,0,0,1,0
8578,1,0,1,0,0,1,0,0
8579,1,1,0,0,0,1,0,4
8580,1,0,1,0,0,1,0,3
8581,1,1,0,0,0,0,1,0
8582,1,0,1,0,0,1,0,0
8583,1,0,1,0,0,0,1,3
8584,1,1,0,0,0,1,0,0
8585,1,1,0,0,0,1,0,0
8586,1,1,0,1,0,0,0,4
8587,1,0,1,0,0,1,0,3
8588,1,0,1,0,0,1,0,0
8589,1,0,1,0,0,1,0,2
8590,1,0,1,0,0,1,0,4
8591,1,0,1,0,0,0,1,0
8592,1,0,1,0,0,0,1,0
8593,1,0,1,0,1,0,0,3
8594,1,0,1,0,0,1,0,0
8595,0,1,0,0,0,0,1,0
8596,0,1,0,0,0,1,0,2
8597,1,0,1,0,0,0,1,3
8598,0,1,0,0,0,0,1,0
8599,0,1,0,1,0,0,0,4
8600,0,1,0,0,1,0,0,4
8601,1,0,1,0,1,0,0,3
8602,1,0,1,0,0,1,0,4
8603,0,1,0,0,1,0,0,4
8604,1,0,1,0,0,1,0,3
8605,1,0,1,0,0,0,1,3
8606,1,0,1,0,1,0,0,3
8607,1,0,1,0,0,0,1,0
8608,1,0,1,0,0,0,1,3
8609,1,1,0,0,0,1,0,0
8610,0,1,0,0,0,0,1,0
8611,1,0,1,0,1,0,0,4
8612,1,0,1,0,0,0,1,4
8613,0,0,1,1,0,0,0,4
8614,1,0,1,0,0,1,0,0
8615,0,1,0,0,1,0,0,4
8616,1,0,1,0,0,0,1,0
8617,0,0,1,0,0,1,0,4
8618,0,1,0,0,0,0,1,0
8619,1,0,1,0,0,0,1,4
8620,1,1,0,1,0,0,0,2
8621,0,1,0,1,0,0,0,4
8622,1,1,0,0,0,1,0,0
8623,1,1,0,0,0,1,0,0
8624,1,1,0,0,0,1,0,0
8625,1,1,0,0,0,1,0,0
8626,1,0,1,0,0,1,0,0
8627,1,0,1,1,0,0,0,4
8628,0,1,0,0,0,1,0,0
8629,1,0,1,0,0,1,0,3
8630,1,1,0,0,0,0,1,0
8631,1,0,1,0,0,0,1,3
8632,1,0,1,0,0,0,1,3
8633,0,0,1,0,0,1,0,0
8634,1,1,0,0,0,0,1,0
8635,1,1,0,0,0,1,0,0
8636,1,0,1,0,0,1,0,3
8637,1,0,1,0,1,0,0,4
8638,1,0,1,0,0,0,1,0
8639,0,1,0,0,1,0,0,1
8640,1,0,1,0,0,0,1,4
8641,1,1,0,0,0,0,1,0
8642,1,1,0,0,0,0,1,0
8643,1,0,1,0,1,0,0,3
8644,0,1,0,0,1,0,0,4
8645,1,0,1,0,0,0,1,0
8646,1,0,1,0,0,1,0,3
8647,1,0,1,0,0,0,1,0
8648,0,1,0,0,1,0,0,4
8649,0,1,0,0,0,0,0,4
8650,1,0,1,0,0,1,0,3
8651,0,0,1,0,0,1,0,0
8652,1,0,1,0,0,0,1,0
8653,1,0,1,0,0,1,0,4
8654,0,0,1,0,0,1,0,0
8655,1,0,1,0,0,0,1,0
8656,1,0,1,0,0,0,1,3
8657,1,0,1,0,0,1,0,3
8658,1,0,1,0,0,1,0,3
8659,1,0,1,0,0,1,0,3
8660,1,1,0,0,0,1,0,0
8661,0,0,1,0,0,0,1,4
8662,1,0,1,0,0,0,1,0
8663,1,0,1,0,0,0,1,0
8664,0,1,0,1,0,0,0,4
8665,1,1,0,0,0,1,0,3
8666,1,0,1,0,0,0,1,4
8667,1,1,0,0,0,0,1,0
8668,0,1,0,0,0,0,0,4
8669,0,0,1,0,0,1,0,4
8670,0,0,1,0,0,0,1,0
8671,1,1,0,1,0,0,0,0
8672,0,0,1,0,1,0,0,2
8673,1,0,1,0,0,1,0,0
8674,1,1,0,0,0,1,0,0
8675,1,0,1,0,0,1,0,4
8676,0,0,1,0,1,0,0,4
8677,1,0,1,0,0,1,0,3
8678,0,1,0,1,0,0,0,4
8679,1,0,1,1,0,0,0,0
8680,1,0,1,1,0,0,0,4
8681,1,0,1,0,0,1,0,4
8682,0,1,0,0,0,0,0,4
8683,0,1,0,1,0,0,0,1
8684,0,0,1,0,0,0,1,4
8685,0,1,0,0,0,0,0,4
8686,0,1,0,1,0,0,0,2
8687,0,1,0,0,1,0,0,1
8688,0,0,1,0,0,0,1,4
8689,1,0,1,0,0,0,1,0
8690,1,1,0,0,1,0,0,2
8691,1,0,1,0,0,0,1,0
8692,1,1,0,0,0,0,1,4
8693,0,1,0,0,1,0,0,4
8694,1,1,0,1,0,0,0,0
8695,0,0,1,1,0,0,0,4
8696,1,0,1,0,0,0,1,3
8697,1,0,1,0,0,1,0,3
8698,1,1,0,0,0,1,0,0
8699,0,1,0,0,0,0,0,1
8700,1,0,1,0,0,1,0,3
8701,1,0,1,0,0,0,1,3
8702,1,1,0,0,0,1,0,0
8703,0,1,0,0,0,0,1,4
8704,0,0,1,0,0,0,1,0
8705,1,0,1,0,0,0,1,4
8706,0,1,0,1,0,0,0,4
8707,1,1,0,0,0,0,1,0
8708,0,0,1,1,0,0,0,4
8709,0,0,1,0,1,0,0,4
8710,1,0,1,0,0,0,1,0
8711,0,1,0,0,0,0,0,4
8712,1,1,0,0,0,1,0,0
8713,0,1,0,0,0,0,0,4
8714,1,0,1,0,1,0,0,4
8715,1,0,1,0,0,1,0,3
8716,1,1,0,0,0,0,1,0
8717,1,0,1,0,0,1,0,0
8718,1,0,1,0,0,0,1,1
8719,1,0,1,0,0,1,0,3
8720,0,0,1,0,0,0,1,0
8721,1,1,0,0,0,1,0,4
8722,1,0,1,0,1,0,0,4
8723,1,0,1,0,0,0,1,0
8724,0,0,1,0,0,0,1,0
8725,1,0,1,1,0,0,0,4
8726,1,1,0,0,0,1,0,0
8727,0,0,1,0,0,1,0,0
8728,0,0,1,0,0,0,1,0
8729,1,1,0,0,0,1,0,0
8730,0,1,0,0,0,1,0,0
8731,1,0,1,0,0,0,1,3
8732,1,0,1,0,1,0,0,4
8733,1,0,1,0,1,0,0,3
8734,0,1,0,0,0,0,1,2
8735,1,1,0,0,0,1,0,0
8736,1,0,1,0,0,0,1,0
8737,1,1,0,0,0,0,1,0
8738,1,0,1,0,0,0,1,0
8739,1,0,1,0,0,1,0,4
8740,0,0,1,1,0,0,0,4
8741,1,0,1,0,0,0,1,0
8742,1,0,1,0,0,1,0,0
8743,1,0,1,0,0,0,1,3
8744,1,1,0,0,0,0,1,4
8745,1,0,1,0,0,1,0,0
8746,1,0,1,0,0,0,1,0
8747,1,0,1,0,0,1,0,0
8748,1,0,1,0,0,0,1,3
8749,1,1,0,0,1,0,0,0
8750,0,1,0,0,0,0,0,4
8751,1,0,1,0,0,0,1,0
8752,0,0,1,0,0,0,1,0
8753,0,1,0,1,0,0,0,4
8754,0,1,0,0,0,1,0,4
8755,1,0,1,0,0,0,1,2
8756,1,1,0,0,0,0,1,0
8757,1,0,1,0,0,0,1,4
8758,1,0,1,0,0,1,0,0
8759,1,0,1,0,0,0,1,3
8760,1,0,1,0,0,0,1,0
8761,1,0,1,1,0,0,0,2
8762,1,0,1,0,0,1,0,0
8763,1,0,1,0,0,1,0,0
8764,0,1,0,0,1,0,0,4
8765,1,0,1,0,0,0,1,4
8766,1,1,0,0,0,1,0,0
8767,0,1,0,1,0,0,0,4
8768,1,0,1,0,0,1,0,0
8769,1,1,0,0,0,0,1,0
8770,1,0,1,0,0,1,0,0
8771,1,1,0,1,0,0,0,4
8772,1,0,1,0,0,1,0,0
8773,0,0,1,0,0,0,1,4
8774,1,0,1,0,0,1,0,0
8775,1,0,1,0,0,0,1,0
8776,1,0,1,0,0,0,1,0
8777,1,0,1,0,0,0,1,0
8778,0,1,0,0,0,0,0,4
8779,1,0,1,1,0,0,0,4
8780,1,0,1,0,0,0,1,0
8781,1,1,0,0,0,0,1,0
8782,0,1,0,1,0,0,0,2
8783,1,0,1,0,0,0,1,0
8784,0,0,1,0,0,1,0,0
8785,1,1,0,1,0,0,0,4
8786,0,1,0,0,1,0,0,4
8787,1,1,0,0,1,0,0,4
8788,1,1,0,0,0,0,1,3
8789,1,0,1,0,0,1,0,0
8790,1,1,0,0,0,1,0,4
8791,0,0,1,0,0,1,0,0
8792,1,0,1,0,0,1,0,3
8793,1,1,0,0,0,1,0,0
8794,1,0,1,0,0,1,0,3
8795,1,0,1,1,0,0,0,4
8796,0,1,0,1,0,0,0,4
8797,1,0,1,0,0,1,0,0
8798,1,0,1,1,0,0,0,3
8799,1,0,1,0,0,1,0,3
8800,0,1,0,0,0,0,1,4
8801,1,1,0,0,0,0,1,0
8802,1,0,1,0,0,0,1,4
8803,1,1,0,0,0,0,1,0
8804,1,0,1,0,1,0,0,3
8805,1,1,0,0,0,1,0,0
8806,1,0,1,0,0,1,0,4
8807,0,1,0,1,0,0,0,4
8808,0,1,0,0,0,1,0,0
8809,1,0,1,0,0,1,0,4
8810,1,1,0,0,0,0,1,3
8811,1,0,1,0,0,1,0,0
8812,1,1,0,0,0,0,1,0
8813,1,0,1,0,0,1,0,0
8814,1,1,0,0,1,0,0,4
8815,0,1,0,0,0,1,0,3
8816,0,0,1,0,0,0,1,4
8817,0,1,0,1,0,0,0,4
8818,1,0,1,0,0,1,0,3
8819,1,1,0,0,0,1,0,4
8820,1,0,1,0,0,0,1,3
8821,1,1,0,1,0,0,0,4
8822,0,1,0,0,1,0,0,4
8823,1,0,1,0,0,0,1,3
8824,0,1,0,0,0,0,0,4
8825,1,1,0,1,0,0,0,4
8826,0,0,1,0,0,0,1,0
8827,1,1,0,0,0,0,1,0
8828,1,1,0,0,0,1,0,0
8829,0,1,0,1,0,0,0,4
8830,0,1,0,0,0,0,0,4
8831,0,0,1,0,0,1,0,0
8832,1,0,1,0,0,0,1,3
8833,1,0,1,0,0,1,0,4
8834,1,1,0,0,0,0,1,4
8835,1,1,0,0,0,1,0,0
8836,0,1,0,1,0,0,0,2
8837,1,0,1,0,0,1,0,0
8838,1,0,1,0,0,1,0,4
8839,0,1,0,0,0,1,0,0
8840,1,0,1,0,0,1,0,4
8841,0,1,0,0,1,0,0,4
8842,1,0,1,0,0,1,0,0
8843,1,0,1,0,0,0,1,0
8844,1,1,0,0,0,0,1,0
8845,0,1,0,1,0,0,0,4
8846,0,1,0,0,0,0,0,4
8847,1,0,1,0,0,1,0,3
8848,1,1,0,0,0,0,1,0
8849,1,0,1,1,0,0,0,4
8850,0,1,0,1,0,0,0,4
8851,1,0,1,0,0,0,1,2
8852,1,0,1,0,0,1,0,3
8853,1,0,1,0,0,1,0,4
8854,1,0,1,0,0,1,0,3
8855,1,1,0,0,1,0,0,4
8856,1,0,1,0,0,0,1,0
8857,1,0,1,0,0,0,1,0
8858,1,1,0,0,0,1,0,0
8859,1,1,0,0,0,0,1,4
8860,0,1,0,1,0,0,0,4
8861,0,0,1,0,0,1,0,0
8862,0,0,1,0,1,0,0,4
8863,1,0,1,0,0,0,1,0
8864,1,0,1,0,1,0,0,3
8865,0,1,0,1,0,0,0,4
8866,1,0,1,0,0,0,1,4
8867,1,0,1,0,0,0,1,0
8868,1,0,1,0,1,0,0,3
8869,1,1,0,1,0,0,0,4
8870,0,1,0,1,0,0,0,4
8871,1,0,1,0,0,1,0,0
8872,1,0,1,0,0,1,0,0
8873,1,1,0,0,0,0,1,0
8874,1,1,0,0,0,0,1,3
8875,0,1,0,0,0,0,0,4
8876,0,0,1,0,0,0,1,4
8877,1,0,1,0,0,0,1,4
8878,1,1,0,0,0,1,0,0
8879,1,0,1,0,0,1,0,4
8880,1,0,1,0,0,0,1,3
8881,1,0,1,0,0,1,0,0
8882,1,0,1,0,0,0,1,0
8883,1,0,1,0,1,0,0,3
8884,1,0,1,0,0,0,1,2
8885,1,0,1,0,0,0,1,3
8886,1,0,1,0,0,0,1,0
8887,0,1,0,1,0,0,0,4
8888,1,0,1,0,1,0,0,2
8889,1,0,1,0,0,1,0,3
8890,1,1,0,0,0,1,0,4
8891,0,1,0,0,0,0,1,0
8892,1,0,1,0,0,0,1,0
8893,1,1,0,0,0,1,0,0
8894,1,0,1,0,0,1,0,0
8895,1,1,0,0,0,1,0,0
8896,0,0,1,0,0,0,1,4
8897,1,0,1,1,0,0,0,3
8898,1,0,1,0,1,0,0,3
8899,0,1,0,1,0,0,0,2
8900,0,1,0,1,0,0,0,4
8901,1,0,1,1,0,0,0,0
8902,0,0,1,0,1,0,0,2
8903,1,1,0,0,0,0,1,0
8904,1,0,1,0,0,1,0,4
8905,1,0,1,0,0,0,1,0
8906,1,0,1,0,0,0,1,3
8907,1,1,0,0,0,0,1,0
8908,1,0,1,0,0,1,0,4
8909,0,0,1,0,0,1,0,0
8910,0,1,0,0,0,0,0,4
8911,1,0,1,0,0,1,0,0
8912,1,0,1,0,0,0,1,3
8913,0,1,0,0,0,0,1,0
8914,0,0,1,0,0,1,0,4
8915,0,1,0,0,1,0,0,4
8916,1,1,0,0,0,1,0,0
8917,1,0,1,0,1,0,0,4
8918,1,1,0,1,0,0,0,0
8919,1,0,1,0,0,1,0,3
8920,1,1,0,0,0,0,1,0
8921,0,0,1,0,0,1,0,0
8922,1,0,1,0,0,1,0,0
8923,0,0,1,0,0,0,1,0
8924,1,0,1,0,0,1,0,4
8925,0,0,1,1,0,0,0,2
8926,1,1,0,0,1,0,0,4
8927,1,0,1,0,0,0,1,3
8928,1,0,1,0,0,1,0,4
8929,1,0,1,0,0,0,1,0
8930,1,0,1,0,0,0,1,3
8931,1,0,1,0,0,0,1,0
8932,1,0,1,0,1,0,0,4
8933,1,0,1,0,0,0,1,3
8934,0,1,0,1,0,0,0,4
8935,1,1,0,0,0,0,1,4
8936,1,1,0,0,0,1,0,4
8937,0,0,1,0,0,0,1,0
8938,1,1,0,0,0,0,1,0
8939,0,1,0,0,0,0,0,4
8940,1,0,1,0,0,0,1,0
8941,1,0,1,0,0,0,1,2
8942,0,0,1,0,0,0,0,4
8943,1,1,0,0,0,1,0,0
8944,1,0,1,0,0,0,1,2
8945,1,0,1,0,0,0,1,0
8946,0,0,1,1,0,0,0,4
8947,1,1,0,0,0,1,0,3
8948,1,0,1,0,0,1,0,3
8949,0,1,0,0,0,0,1,0
8950,1,0,1,0,0,1,0,3
8951,1,0,1,0,0,1,0,3
8952,0,1,0,0,0,0,1,0
8953,1,1,0,0,0,0,1,0
8954,0,1,0,1,0,0,0,4
8955,1,0,1,0,0,1,0,3
8956,1,1,0,0,0,0,1,4
8957,1,0,1,0,0,0,1,3
8958,0,0,1,0,0,0,1,0
8959,0,0,1,0,0,0,1,4
8960,0,0,1,0,0,1,0,0
8961,1,1,0,0,0,1,0,4
8962,0,1,0,1,0,0,0,4
8963,0,0,1,0,0,0,1,4
8964,1,1,0,0,0,0,1,4
8965,1,0,1,0,0,1,0,3
8966,1,0,1,0,0,0,1,4
8967,1,1,0,0,0,0,1,2
8968,1,1,0,0,0,0,1,0
8969,1,0,1,0,0,1,0,0
8970,1,0,1,0,0,1,0,0
8971,1,1,0,0,0,0,1,3
8972,0,1,0,0,0,0,1,4
8973,0,0,1,0,0,1,0,4
8974,1,0,1,0,0,0,1,3
8975,1,0,1,0,0,1,0,4
8976,1,0,1,0,0,0,1,3
8977,0,0,1,0,0,0,1,0
8978,0,0,1,0,0,1,0,0
8979,1,0,1,0,0,1,0,2
8980,0,1,0,0,1,0,0,4
8981,1,0,1,0,0,0,1,0
8982,1,0,1,0,0,0,1,0
8983,1,1,0,0,0,0,1,4
8984,1,1,0,0,0,1,0,4
8985,0,1,0,0,0,0,1,4
8986,1,0,1,0,1,0,0,0
8987,0,1,0,0,0,0,0,4
8988,1,1,0,0,1,0,0,4
8989,1,1,0,0,0,0,1,0
8990,1,0,1,0,0,1,0,3
8991,0,1,0,1,0,0,0,4
8992,1,0,1,0,0,1,0,4
8993,0,0,1,0,0,1,0,0
8994,1,0,1,0,0,1,0,0
8995,1,0,1,0,0,0,1,3
8996,0,1,0,0,0,0,1,0
8997,1,1,0,0,0,1,0,0
8998,1,0,1,0,0,1,0,0
8999,1,0,1,0,0,0,1,0
9000,1,0,1,0,0,0,1,0
9001,1,0,1,0,0,1,0,3
9002,1,1,0,0,0,1,0,4
9003,1,0,1,0,0,0,1,0
9004,1,0,1,0,0,1,0,0
9005,0,1,0,0,1,0,0,4
9006,0,1,0,1,0,0,0,4
9007,0,1,0,0,1,0,0,4
9008,1,1,0,0,0,1,0,0
9009,1,0,1,0,0,0,1,0
9010,1,0,1,0,0,1,0,0
9011,1,0,1,0,0,1,0,3
9012,1,1,0,0,0,0,1,0
9013,1,0,1,1,0,0,0,4
9014,1,1,0,1,0,0,0,4
9015,1,0,1,0,0,1,0,0
9016,0,1,0,1,0,0,0,4
9017,0,1,0,1,0,0,0,4
9018,0,1,0,0,0,0,1,0
9019,1,0,1,0,0,0,1,4
9020,0,1,0,1,0,0,0,4
9021,1,0,1,1,0,0,0,3
9022,1,0,1,0,1,0,0,2
9023,1,0,1,0,0,1,0,3
9024,1,0,1,0,0,1,0,3
9025,1,1,0,0,0,0,1,0
9026,0,1,0,1,0,0,0,2
9027,0,1,0,0,1,0,0,4
9028,1,0,1,0,1,0,0,4
9029,0,0,1,0,0,0,1,0
9030,1,0,1,0,0,1,0,0
9031,0,1,0,1,0,0,0,4
9032,1,0,1,0,0,1,0,0
9033,1,0,1,0,1,0,0,4
9034,1,0,1,0,0,1,0,0
9035,0,1,0,1,0,0,0,4
9036,1,0,1,0,0,0,1,3
9037,1,1,0,0,0,0,1,3
9038,1,0,1,0,0,1,0,4
9039,0,0,1,1,0,0,0,2
9040,1,0,1,0,0,1,0,3
9041,1,0,1,0,0,0,1,3
9042,1,0,1,0,0,1,0,3
9043,0,1,0,1,0,0,0,4
9044,1,1,0,0,0,1,0,0
9045,1,0,1,0,0,1,0,3
9046,1,0,1,0,0,1,0,3
9047,0,1,0,0,0,0,0,4
9048,0,1,0,0,1,0,0,4
9049,0,1,0,0,0,1,0,0
9050,1,0,1,0,0,1,0,3
9051,1,0,1,0,0,1,0,0
9052,1,1,0,0,0,1,0,4
9053,0,1,0,0,0,0,0,4
9054,1,0,1,0,0,1,0,3
9055,1,0,1,0,0,1,0,0
